kind	address	name	ghidra_type	array_size	description
MEAS	0x00010096	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[0].p_StartAddr	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[0].p_StartAddr[0]
MEAS	0x00010097	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[0].p_StartAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[0].p_StartAddr[1]
MEAS	0x00010098	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[0].p_StartAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[0].p_StartAddr[2]
MEAS	0x00010099	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[0].p_StartAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[0].p_StartAddr[3]
MEAS	0x0001009A	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[0].p_EndAddr	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[0].p_EndAddr[0]
MEAS	0x0001009B	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[0].p_EndAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[0].p_EndAddr[1]
MEAS	0x0001009C	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[0].p_EndAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[0].p_EndAddr[2]
MEAS	0x0001009D	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[0].p_EndAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[0].p_EndAddr[3]
MEAS	0x0001009E	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[1].p_StartAddr	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[1].p_StartAddr[0]
MEAS	0x0001009F	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[1].p_StartAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[1].p_StartAddr[1]
MEAS	0x000100A0	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[1].p_StartAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[1].p_StartAddr[2]
MEAS	0x000100A1	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[1].p_StartAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[1].p_StartAddr[3]
MEAS	0x000100A2	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[1].p_EndAddr	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[1].p_EndAddr[0]
MEAS	0x000100A3	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[1].p_EndAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[1].p_EndAddr[1]
MEAS	0x000100A4	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[1].p_EndAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[1].p_EndAddr[2]
MEAS	0x000100A5	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[1].p_EndAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_CRC16_AddrRange[1].p_EndAddr[3]
MEAS	0x000100A6	CsMFPN_OperatingSys.s_Cal[2].s_Mod16_AddrRange[0].p_StartAddr	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_Mod16_AddrRange[0].p_StartAddr[0]
MEAS	0x000100A7	CsMFPN_OperatingSys.s_Cal[2].s_Mod16_AddrRange[0].p_StartAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_Mod16_AddrRange[0].p_StartAddr[1]
MEAS	0x000100A8	CsMFPN_OperatingSys.s_Cal[2].s_Mod16_AddrRange[0].p_StartAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_Mod16_AddrRange[0].p_StartAddr[2]
MEAS	0x000100A9	CsMFPN_OperatingSys.s_Cal[2].s_Mod16_AddrRange[0].p_StartAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_Mod16_AddrRange[0].p_StartAddr[3]
MEAS	0x000100AA	CsMFPN_OperatingSys.s_Cal[2].s_Mod16_AddrRange[0].p_EndAddr	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_Mod16_AddrRange[0].p_EndAddr[0]
MEAS	0x000100AB	CsMFPN_OperatingSys.s_Cal[2].s_Mod16_AddrRange[0].p_EndAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_Mod16_AddrRange[0].p_EndAddr[1]
MEAS	0x000100AC	CsMFPN_OperatingSys.s_Cal[2].s_Mod16_AddrRange[0].p_EndAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_Mod16_AddrRange[0].p_EndAddr[2]
MEAS	0x000100AD	CsMFPN_OperatingSys.s_Cal[2].s_Mod16_AddrRange[0].p_EndAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[2].s_Mod16_AddrRange[0].p_EndAddr[3]
MEAS	0x000100AE	CsMFPN_OperatingSys.s_Cal[3].c_Cnt_Size	byte	1	CsMFPN_OperatingSys.s_Cal[3].c_Cnt_Size
MEAS	0x000100AF	CsMFPN_OperatingSys.s_Cal[3].c_Cnt_CRC16_Size	byte	1	CsMFPN_OperatingSys.s_Cal[3].c_Cnt_CRC16_Size
MEAS	0x000100B0	CsMFPN_OperatingSys.s_Cal[3].c_Cnt_Mod16_Size	byte	1	CsMFPN_OperatingSys.s_Cal[3].c_Cnt_Mod16_Size
MEAS	0x000100B1	CsMFPN_OperatingSys.s_Cal[3].s_AddressRange[0].p_StartAddr	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_AddressRange[0].p_StartAddr[0]
MEAS	0x000100B2	CsMFPN_OperatingSys.s_Cal[3].s_AddressRange[0].p_StartAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_AddressRange[0].p_StartAddr[1]
MEAS	0x000100B3	CsMFPN_OperatingSys.s_Cal[3].s_AddressRange[0].p_StartAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_AddressRange[0].p_StartAddr[2]
MEAS	0x000100B4	CsMFPN_OperatingSys.s_Cal[3].s_AddressRange[0].p_StartAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_AddressRange[0].p_StartAddr[3]
MEAS	0x000100B5	CsMFPN_OperatingSys.s_Cal[3].s_AddressRange[0].p_EndAddr	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_AddressRange[0].p_EndAddr[0]
MEAS	0x000100B6	CsMFPN_OperatingSys.s_Cal[3].s_AddressRange[0].p_EndAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_AddressRange[0].p_EndAddr[1]
MEAS	0x000100B7	CsMFPN_OperatingSys.s_Cal[3].s_AddressRange[0].p_EndAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_AddressRange[0].p_EndAddr[2]
MEAS	0x000100B8	CsMFPN_OperatingSys.s_Cal[3].s_AddressRange[0].p_EndAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_AddressRange[0].p_EndAddr[3]
MEAS	0x000100B9	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[0].p_StartAddr	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[0].p_StartAddr[0]
MEAS	0x000100BA	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[0].p_StartAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[0].p_StartAddr[1]
MEAS	0x000100BB	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[0].p_StartAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[0].p_StartAddr[2]
MEAS	0x000100BC	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[0].p_StartAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[0].p_StartAddr[3]
MEAS	0x000100BD	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[0].p_EndAddr	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[0].p_EndAddr[0]
MEAS	0x000100BE	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[0].p_EndAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[0].p_EndAddr[1]
MEAS	0x000100BF	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[0].p_EndAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[0].p_EndAddr[2]
MEAS	0x000100C0	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[0].p_EndAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[0].p_EndAddr[3]
MEAS	0x000100C1	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[1].p_StartAddr	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[1].p_StartAddr[0]
MEAS	0x000100C2	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[1].p_StartAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[1].p_StartAddr[1]
MEAS	0x000100C3	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[1].p_StartAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[1].p_StartAddr[2]
MEAS	0x000100C4	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[1].p_StartAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[1].p_StartAddr[3]
MEAS	0x000100C5	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[1].p_EndAddr	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[1].p_EndAddr[0]
MEAS	0x000100C6	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[1].p_EndAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[1].p_EndAddr[1]
MEAS	0x000100C7	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[1].p_EndAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[1].p_EndAddr[2]
MEAS	0x000100C8	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[1].p_EndAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_CRC16_AddrRange[1].p_EndAddr[3]
MEAS	0x000100C9	CsMFPN_OperatingSys.s_Cal[3].s_Mod16_AddrRange[0].p_StartAddr	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_Mod16_AddrRange[0].p_StartAddr[0]
MEAS	0x000100CA	CsMFPN_OperatingSys.s_Cal[3].s_Mod16_AddrRange[0].p_StartAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_Mod16_AddrRange[0].p_StartAddr[1]
MEAS	0x000100CB	CsMFPN_OperatingSys.s_Cal[3].s_Mod16_AddrRange[0].p_StartAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_Mod16_AddrRange[0].p_StartAddr[2]
MEAS	0x000100CC	CsMFPN_OperatingSys.s_Cal[3].s_Mod16_AddrRange[0].p_StartAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_Mod16_AddrRange[0].p_StartAddr[3]
MEAS	0x000100CD	CsMFPN_OperatingSys.s_Cal[3].s_Mod16_AddrRange[0].p_EndAddr	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_Mod16_AddrRange[0].p_EndAddr[0]
MEAS	0x000100CE	CsMFPN_OperatingSys.s_Cal[3].s_Mod16_AddrRange[0].p_EndAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_Mod16_AddrRange[0].p_EndAddr[1]
MEAS	0x000100CF	CsMFPN_OperatingSys.s_Cal[3].s_Mod16_AddrRange[0].p_EndAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_Mod16_AddrRange[0].p_EndAddr[2]
MEAS	0x000100D0	CsMFPN_OperatingSys.s_Cal[3].s_Mod16_AddrRange[0].p_EndAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[3].s_Mod16_AddrRange[0].p_EndAddr[3]
MEAS	0x000100D1	CsMFPN_OperatingSys.s_Cal[4].c_Cnt_Size	byte	1	CsMFPN_OperatingSys.s_Cal[4].c_Cnt_Size
MEAS	0x000100D2	CsMFPN_OperatingSys.s_Cal[4].c_Cnt_CRC16_Size	byte	1	CsMFPN_OperatingSys.s_Cal[4].c_Cnt_CRC16_Size
MEAS	0x000100D3	CsMFPN_OperatingSys.s_Cal[4].c_Cnt_Mod16_Size	byte	1	CsMFPN_OperatingSys.s_Cal[4].c_Cnt_Mod16_Size
MEAS	0x000100D4	CsMFPN_OperatingSys.s_Cal[4].s_AddressRange[0].p_StartAddr	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_AddressRange[0].p_StartAddr[0]
MEAS	0x000100D5	CsMFPN_OperatingSys.s_Cal[4].s_AddressRange[0].p_StartAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_AddressRange[0].p_StartAddr[1]
MEAS	0x000100D6	CsMFPN_OperatingSys.s_Cal[4].s_AddressRange[0].p_StartAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_AddressRange[0].p_StartAddr[2]
MEAS	0x000100D7	CsMFPN_OperatingSys.s_Cal[4].s_AddressRange[0].p_StartAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_AddressRange[0].p_StartAddr[3]
MEAS	0x000100D8	CsMFPN_OperatingSys.s_Cal[4].s_AddressRange[0].p_EndAddr	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_AddressRange[0].p_EndAddr[0]
MEAS	0x000100D9	CsMFPN_OperatingSys.s_Cal[4].s_AddressRange[0].p_EndAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_AddressRange[0].p_EndAddr[1]
MEAS	0x000100DA	CsMFPN_OperatingSys.s_Cal[4].s_AddressRange[0].p_EndAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_AddressRange[0].p_EndAddr[2]
MEAS	0x000100DB	CsMFPN_OperatingSys.s_Cal[4].s_AddressRange[0].p_EndAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_AddressRange[0].p_EndAddr[3]
MEAS	0x000100DC	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[0].p_StartAddr	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[0].p_StartAddr[0]
MEAS	0x000100DD	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[0].p_StartAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[0].p_StartAddr[1]
MEAS	0x000100DE	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[0].p_StartAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[0].p_StartAddr[2]
MEAS	0x000100DF	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[0].p_StartAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[0].p_StartAddr[3]
MEAS	0x000100E0	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[0].p_EndAddr	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[0].p_EndAddr[0]
MEAS	0x000100E1	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[0].p_EndAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[0].p_EndAddr[1]
MEAS	0x000100E2	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[0].p_EndAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[0].p_EndAddr[2]
MEAS	0x000100E3	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[0].p_EndAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[0].p_EndAddr[3]
MEAS	0x000100E4	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[1].p_StartAddr	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[1].p_StartAddr[0]
MEAS	0x000100E5	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[1].p_StartAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[1].p_StartAddr[1]
MEAS	0x000100E6	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[1].p_StartAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[1].p_StartAddr[2]
MEAS	0x000100E7	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[1].p_StartAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[1].p_StartAddr[3]
MEAS	0x000100E8	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[1].p_EndAddr	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[1].p_EndAddr[0]
MEAS	0x000100E9	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[1].p_EndAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[1].p_EndAddr[1]
MEAS	0x000100EA	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[1].p_EndAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[1].p_EndAddr[2]
MEAS	0x000100EB	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[1].p_EndAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_CRC16_AddrRange[1].p_EndAddr[3]
MEAS	0x000100EC	CsMFPN_OperatingSys.s_Cal[4].s_Mod16_AddrRange[0].p_StartAddr	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_Mod16_AddrRange[0].p_StartAddr[0]
MEAS	0x000100ED	CsMFPN_OperatingSys.s_Cal[4].s_Mod16_AddrRange[0].p_StartAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_Mod16_AddrRange[0].p_StartAddr[1]
MEAS	0x000100EE	CsMFPN_OperatingSys.s_Cal[4].s_Mod16_AddrRange[0].p_StartAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_Mod16_AddrRange[0].p_StartAddr[2]
MEAS	0x000100EF	CsMFPN_OperatingSys.s_Cal[4].s_Mod16_AddrRange[0].p_StartAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_Mod16_AddrRange[0].p_StartAddr[3]
MEAS	0x000100F0	CsMFPN_OperatingSys.s_Cal[4].s_Mod16_AddrRange[0].p_EndAddr	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_Mod16_AddrRange[0].p_EndAddr[0]
MEAS	0x000100F1	CsMFPN_OperatingSys.s_Cal[4].s_Mod16_AddrRange[0].p_EndAddr[1]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_Mod16_AddrRange[0].p_EndAddr[1]
MEAS	0x000100F2	CsMFPN_OperatingSys.s_Cal[4].s_Mod16_AddrRange[0].p_EndAddr[2]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_Mod16_AddrRange[0].p_EndAddr[2]
MEAS	0x000100F3	CsMFPN_OperatingSys.s_Cal[4].s_Mod16_AddrRange[0].p_EndAddr[3]	byte	1	CsMFPN_OperatingSys.s_Cal[4].s_Mod16_AddrRange[0].p_EndAddr[3]
CHAR	0x001C0000	CsMFPN_VehSysCal.a_Checksum	byte	1	CsMFPN_VehSysCal.a_Checksum[0]
CHAR	0x001C0001	CsMFPN_VehSysCal.a_Checksum[1]	byte	1	CsMFPN_VehSysCal.a_Checksum[1]
CHAR	0x001C0002	CsMFPN_VehSysCal.y_ProcessorID	byte	1	CsMFPN_VehSysCal.y_ProcessorID
CHAR	0x001C0003	CsMFPN_VehSysCal.y_ModuleID	byte	1	CsMFPN_VehSysCal.y_ModuleID
CHAR	0x001C0004	CsMFPN_VehSysCal.y_HeaderFormatID	byte	1	CsMFPN_VehSysCal.y_HeaderFormatID
CHAR	0x001C0005	CsMFPN_VehSysCal.a_PartNumber	byte	1	CsMFPN_VehSysCal.a_PartNumber[0]
CHAR	0x001C0006	CsMFPN_VehSysCal.a_PartNumber[1]	byte	1	CsMFPN_VehSysCal.a_PartNumber[1]
CHAR	0x001C0007	CsMFPN_VehSysCal.a_PartNumber[2]	byte	1	CsMFPN_VehSysCal.a_PartNumber[2]
CHAR	0x001C0008	CsMFPN_VehSysCal.a_PartNumber[3]	byte	1	CsMFPN_VehSysCal.a_PartNumber[3]
CHAR	0x001C0009	CsMFPN_VehSysCal.a_DesignLevelSuffix	byte	1	CsMFPN_VehSysCal.a_DesignLevelSuffix[0]
CHAR	0x001C000A	CsMFPN_VehSysCal.a_DesignLevelSuffix[1]	byte	1	CsMFPN_VehSysCal.a_DesignLevelSuffix[1]
CHAR	0x001C000C	CsMFPN_VehSysCal.d_CustPartNumber	word	1	CsMFPN_VehSysCal.d_CustPartNumber
CHAR	0x001C000E	CsMFPN_VehSysCal.a_PartNumberASCII	byte	1	CsMFPN_VehSysCal.a_PartNumberASCII[0]
CHAR	0x001C000F	CsMFPN_VehSysCal.a_PartNumberASCII[1]	byte	1	CsMFPN_VehSysCal.a_PartNumberASCII[1]
CHAR	0x001C0010	CsMFPN_VehSysCal.a_PartNumberASCII[2]	byte	1	CsMFPN_VehSysCal.a_PartNumberASCII[2]
CHAR	0x001C0011	CsMFPN_VehSysCal.a_PartNumberASCII[3]	byte	1	CsMFPN_VehSysCal.a_PartNumberASCII[3]
CHAR	0x001C0012	CsMFPN_VehSysCal.a_PartNumberASCII[4]	byte	1	CsMFPN_VehSysCal.a_PartNumberASCII[4]
CHAR	0x001C0013	CsMFPN_VehSysCal.a_PartNumberASCII[5]	byte	1	CsMFPN_VehSysCal.a_PartNumberASCII[5]
CHAR	0x001C0014	CsMFPN_VehSysCal.a_PartNumberASCII[6]	byte	1	CsMFPN_VehSysCal.a_PartNumberASCII[6]
CHAR	0x001C0015	CsMFPN_VehSysCal.a_PartNumberASCII[7]	byte	1	CsMFPN_VehSysCal.a_PartNumberASCII[7]
CHAR	0x001C0016	CsMFPN_VehSysCal.a_PartNumberASCII[8]	byte	1	CsMFPN_VehSysCal.a_PartNumberASCII[8]
CHAR	0x001C0017	CsMFPN_VehSysCal.a_PartNumberASCII[9]	byte	1	CsMFPN_VehSysCal.a_PartNumberASCII[9]
CHAR	0x001C0018	CsMFPN_VehSysCal.a_PartNumberASCII[10]	byte	1	CsMFPN_VehSysCal.a_PartNumberASCII[10]
CHAR	0x001C0019	CsMFPN_VehSysCal.a_PartNumberASCII[11]	byte	1	CsMFPN_VehSysCal.a_PartNumberASCII[11]
CHAR	0x001C001A	CsMFPN_VehSysCal.a_PartNumberASCII[12]	byte	1	CsMFPN_VehSysCal.a_PartNumberASCII[12]
CHAR	0x001C001B	CsMFPN_VehSysCal.a_PartNumberASCII[13]	byte	1	CsMFPN_VehSysCal.a_PartNumberASCII[13]
CHAR	0x001C001C	CsMFPN_VehSysCal.a_PartNumberASCII[14]	byte	1	CsMFPN_VehSysCal.a_PartNumberASCII[14]
CHAR	0x001C001D	CsMFPN_VehSysCal.a_PartNumberASCII[15]	byte	1	CsMFPN_VehSysCal.a_PartNumberASCII[15]
CHAR	0x001C001E	CsMFPN_VehSysCal.a_CRC16	byte	1	CsMFPN_VehSysCal.a_CRC16[0]
CHAR	0x001C001F	CsMFPN_VehSysCal.a_CRC16[1]	byte	1	CsMFPN_VehSysCal.a_CRC16[1]
CHAR	0x001C0020	CsMFPN_VehSysCal.y_ChecksumBypass	byte	1	CsMFPN_VehSysCal.y_ChecksumBypass
CHAR	0x001C0050	KeACCC_d2V_NormLoadGradAlwdMin	word	1	KeACCC_d2V_NormLoadGradAlwdMin
CHAR	0x001C0052	KeACCC_d2V_NormLoadGradAlwdOper	word	1	KeACCC_d2V_NormLoadGradAlwdOper
CHAR	0x001C0054	KeACCC_t_AC_ClutchOnDelay	word	1	KeACCC_t_AC_ClutchOnDelay
CHAR	0x001C0056	KeACCC_t_AC_ClutchOffDelay	word	1	KeACCC_t_AC_ClutchOffDelay
CHAR	0x001C0058	KeACCC_t_AC_ClutchOffImmedDelay	word	1	KeACCC_t_AC_ClutchOffImmedDelay
CHAR	0x001C005A	KeACCC_U_HighVoltDsnge	sword	1	KeACCC_U_HighVoltDsnge
CHAR	0x001C005C	KeACCC_U_HighVoltEnge	sword	1	KeACCC_U_HighVoltEnge
CHAR	0x001C005E	KeACCC_U_LowVoltDsnge	sword	1	KeACCC_U_LowVoltDsnge
CHAR	0x001C0060	KeACCC_U_LowVoltEnge	sword	1	KeACCC_U_LowVoltEnge
CHAR	0x001C0062	KeACCC_p_SlugUnderPresLmt	word	1	KeACCC_p_SlugUnderPresLmt
CHAR	0x001C0064	KeACCC_U_SlugIgnVoltThrsh	sword	1	KeACCC_U_SlugIgnVoltThrsh
CHAR	0x001C0066	KeACCC_T_SlugCoolTempThrsh	sword	1	KeACCC_T_SlugCoolTempThrsh
CHAR	0x001C0068	KeACCC_T_SlugMnfdTempThrsh	sword	1	KeACCC_T_SlugMnfdTempThrsh
CHAR	0x001C006A	KeACCC_T_SlugMnfdKeyOffThrsh	sword	1	KeACCC_T_SlugMnfdKeyOffThrsh
CHAR	0x001C006C	KeACCC_T_SlugMnfdKeyOffThrshLo	sword	1	KeACCC_T_SlugMnfdKeyOffThrshLo
CHAR	0x001C006E	KeACCC_Cnt_SlugMaxRefPulses	word	1	KeACCC_Cnt_SlugMaxRefPulses
CHAR	0x001C0070	KeACCC_t_MaxAntiSlug	word	1	KeACCC_t_MaxAntiSlug
CHAR	0x001C0072	KeACCC_t_Slug_AC_OnTimeMin	word	1	KeACCC_t_Slug_AC_OnTimeMin
CHAR	0x001C0074	KeACCC_p_HighPresDsnge	word	1	KeACCC_p_HighPresDsnge
CHAR	0x001C0076	KeACCC_p_LowPresDsnge	word	1	KeACCC_p_LowPresDsnge
CHAR	0x001C0078	KeACCC_p_HighPresEnge	word	1	KeACCC_p_HighPresEnge
CHAR	0x001C007A	KeACCC_p_LowPresEnge	word	1	KeACCC_p_LowPresEnge
CHAR	0x001C007C	KeACCC_t_DiagClutchDelay	word	1	KeACCC_t_DiagClutchDelay
CHAR	0x001C007E	KtACCC_t_MinClutchDsbl	word	1	KtACCC_t_MinClutchDsbl
CHAR	0x001C00A2	KeACCC_n_ContinuousPN_Dsnge	word	1	KeACCC_n_ContinuousPN_Dsnge
CHAR	0x001C00A4	KeACCC_n_TransientPN_DsngeOff	word	1	KeACCC_n_TransientPN_DsngeOff
CHAR	0x001C00A6	KeACCC_n_TransientGearDsngeOff	word	1	KeACCC_n_TransientGearDsngeOff
